"name","abbreviated_name","authorized_bidder","company","fax_number","project_id"
Architect TEST Company,,true,Architect TEST Company,,1286739
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1286739
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1286739
CALANCE*,CALAN010,true,CALANCE*,,1286739
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1286739
Owner TEST Company,"",true,Owner TEST Company,"",1287160
Architect TEST Company,"",true,Architect TEST Company,"",1287160
KELLERMEYER GODFRYT HART,KELGO010,true,KELLERMEYER GODFRYT HART,(847) 692-0037,1287160
SAFWAY ATLANTIC LLC **,SAFSE030,true,SAFWAY ATLANTIC LLC **,(630) 833-5845,1287160
SUDLER PROPERTY MANAGEMENT,SUDPR900,true,SUDLER PROPERTY MANAGEMENT,"",1287160
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1287160
CALANCE*,CALAN010,true,CALANCE*,"",1287160
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1287160
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1287160
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1288520
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1288520
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1288520
MALIBU EAST CONDOMINIUM,MALEA901,true,MALIBU EAST CONDOMINIUM,,1287160
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1287160
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1286739
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1286304
SAGER SEALANT CORP *,SAGSE010,true,SAGER SEALANT CORP *,(708) 354-9393,1286304
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1285496
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1285496
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1285496
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1285496
CALANCE*,CALAN010,true,CALANCE*,"",1285173
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1285173
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1285173
CALANCE*,CALAN010,true,CALANCE*,,1284795
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1284795
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1284795
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1284749
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1284749
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1282820
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1282820
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1282820
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1282764
NATHAN J HARRES,HARNA010,true,NATHAN J HARRES,"",1282764
EAGLE PAINTING & MAINT CO INC *,EAGPA010,true,EAGLE PAINTING & MAINT CO INC *,"",1282764
BOSTON VALLEY TERRA COTTA,BOSVA010,true,BOSTON VALLEY TERRA COTTA,(716) 649-7688,1282764
"199 E LAKE SHORE DR BUILDING CORP","199CO900",true,"199 E LAKE SHORE DR BUILDING CORP","",1282764
PRESSURE WASHING SYSTEMS INC,PREWA020,true,PRESSURE WASHING SYSTEMS INC,(708) 652-3955,1282764
JONES & CLEARY ROOFING CO INC *,JONCL008,true,JONES & CLEARY ROOFING CO INC *,(773) 288-2955,1282764
GLADDING MC BEAN,GLAMC010,true,GLADDING MC BEAN,(916) 645-1723,1282764
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1282764
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1282244
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1282244
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1281823
CALANCE*,CALAN010,true,CALANCE*,,1281823
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1281329
CALANCE*,CALAN010,true,CALANCE*,"",1281329
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1281329
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1281224
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1281108
HOWARD ORLOFF IMPORTS INC,ORLHO010,true,HOWARD ORLOFF IMPORTS INC,"",1280319
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1280319
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1280298
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1280298
"CURTAIN WALL DESIGN & CONSULTING, INC",CURWA900,true,"CURTAIN WALL DESIGN & CONSULTING, INC",(312) 251-7101,1280298
SOLID PLATFORMS INC,SOLPL010,true,SOLID PLATFORMS INC,(219) 762-0341,1280298
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1280298
Architect TEST Company,"",true,Architect TEST Company,"",1280298
Owner TEST Company,"",true,Owner TEST Company,"",1280298
CALANCE*,CALAN010,true,CALANCE*,,1279099
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1279099
CALANCE*,CALAN010,true,CALANCE*,,1278265
S & C ELECTRIC CO,SCELE900,true,S & C ELECTRIC CO,,1278265
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1278265
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1278085
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1278085
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1277849
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1277849
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1277849
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1277849
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1277006
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1277006
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1276967
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1276967
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1276551
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1276551
CALANCE*,CALAN010,true,CALANCE*,,1276551
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1276551
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1276551
CALANCE*,CALAN010,true,CALANCE*,,1276400
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1276400
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1276400
BLOCK IRON & SUPPLY CO INC,BLOIR010,true,BLOCK IRON & SUPPLY CO INC,(920) 231-3051,1276250
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1274971
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1274810
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1274810
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1273211
CALANCE*,CALAN010,true,CALANCE*,"",1273211
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1273211
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1273211
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1272736
CALANCE*,CALAN010,true,CALANCE*,,1272736
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1272687
O2 DESIGNS,O2DES010,true,O2 DESIGNS,"",1272374
HELITECH DIV OF SLAB MASTERS INC,HELIT010,true,HELITECH DIV OF SLAB MASTERS INC,(618) 397-3066,1272374
WINGREN LANDSCAPE,WINLA010,true,WINGREN LANDSCAPE,"",1272374
ABBEY PAVING CO INC,ABBPA010,true,ABBEY PAVING CO INC,(630) 585-7216,1272374
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1272374
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1272204
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1272190
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1272190
ROB & ANNE GJERLOW,GJERL900,true,ROB & ANNE GJERLOW,,1271743
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1271743
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1271743
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1271319
RALPH H SIMPSON CO,SIMRA900,true,RALPH H SIMPSON CO,"630-782-9101",1271319
CONSOLIDATED FLO0RING OF CHICAGO,VOREN010,true,CONSOLIDATED FLO0RING OF CHICAGO,(630) 458-8601,1271319
DIVERZIFY PRO LLC,DIVZY010,true,DIVERZIFY PRO LLC,,1271319
CALANCE*,CALAN010,true,CALANCE*,,1271319
CONSOLIDATED FLOORING OF CHICAGO LLC,CONFL005,true,CONSOLIDATED FLOORING OF CHICAGO LLC,,1271319
VERDUGO WALL SYSTEMS LLC,VERWA010,true,VERDUGO WALL SYSTEMS LLC,"",1271319
RACQUET CLUB OF CHICAGO,CLRAQ900,true,RACQUET CLUB OF CHICAGO,(312) 787-3207,1271319
ARIZON COMPANIES,ARIC010,true,ARIZON COMPANIES,"",1271319
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA010,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1271319
GLASS SOLUTIONS INC *,GLASO010,true,GLASS SOLUTIONS INC *,(630) 532-1240,1271319
"850 WEST ADAMS CONDOMINIUM ASSOCIATION","850WE900",true,"850 WEST ADAMS CONDOMINIUM ASSOCIATION","",1271319
SUMMIT FIRE PROTECTION CO,SUMFI005,true,SUMMIT FIRE PROTECTION CO,"480-967-9191",1271319
SITE DESIGN GROUP LTD,SITDE010,true,SITE DESIGN GROUP LTD,"108",1271319
PK ASSOCIATES CONSULTING STRUCTURAL ENGINEERS,PKASS010,true,PK ASSOCIATES CONSULTING STRUCTURAL ENGINEERS,"480-922-3739",1271319
J JEFFERS & CO,JEFFE900,true,J JEFFERS & CO,"",1271319
GLUMAC,GLUMAC,true,GLUMAC,"",1271319
GENSLER,GENSL015,true,GENSLER,,1271319
CANNON DESIGN INC,CANDE010,true,CANNON DESIGN INC,"",1271319
BERG ENGINEERING CONSULTANTS LTD,BEREN010,true,BERG ENGINEERING CONSULTANTS LTD,,1271319
TERRANCE M HOOKS DBA TRANS 1 GRAPHIX CORP,TRAGR010,true,TERRANCE M HOOKS DBA TRANS 1 GRAPHIX CORP,"",1271319
TRIAD STEEL SERVICES INC,TRIST005,true,TRIAD STEEL SERVICES INC,"",1271319
HARDROCK CONCRETE PLACEMENT CO INC,HARCO015,true,HARDROCK CONCRETE PLACEMENT CO INC,"",1271319
JOHNSON STATEWIDE HOLDINGS INC,JOHST010,true,JOHNSON STATEWIDE HOLDINGS INC,(480) 615-3280,1271319
WILLIAM L WILL DBA WILCO TILE & FLOORS LLC,WILWI010,true,WILLIAM L WILL DBA WILCO TILE & FLOORS LLC,"",1271319
ACTION EQUIP. AND SCAFFOLD CO INC,ACTEQ010,true,ACTION EQUIP. AND SCAFFOLD CO INC,(602) 252-0004,1271319
SEA-TAC ELECTRIC LLC,SEATA010,true,SEA-TAC ELECTRIC LLC,"",1271319
THE GRAZAK CORPORATION,GRACO005,true,THE GRAZAK CORPORATION,"",1271319
QUAIL PLUMBING INC,QUAPL005,true,QUAIL PLUMBING INC,"",1271319
SUN VALLEY MASONRY INC,SUNVA010,true,SUN VALLEY MASONRY INC,"",1271319
E & K OF PHOENIX INC,EKOFP010,true,E & K OF PHOENIX INC,"",1271319
JOCORAN GLASS INC,JOCGL010,true,JOCORAN GLASS INC,"",1271319
CLASSIC ROOFING LLC,CLARO005,true,CLASSIC ROOFING LLC,"",1271319
MINER SOUTHWEST LLC,MINSO010,true,MINER SOUTHWEST LLC,(602) 426-0104,1271319
OKW ARCHITECTS INC,OKWAR010,true,OKW ARCHITECTS INC,(312) 798-7777,1271319
LANDSCAPE FORMS INC,LANFO010,true,LANDSCAPE FORMS INC,(269) 381-3455,1271319
TERRA ENGINEERING,TEREN010,true,TERRA ENGINEERING,,1271319
ENVIRONMENTAL SYSTEMS DESIGN INC,ENVSY010,true,ENVIRONMENTAL SYSTEMS DESIGN INC,(312) 372-1222,1271319
TROCH-MC NEIL PAVING CO INC,TROMC010,true,TROCH-MC NEIL PAVING CO INC,(847) 766-2396,1271319
CONSTRUCTION CLEANING CO,CONCL010,true,CONSTRUCTION CLEANING CO,(312) 666-8943,1271319
BTL ARCHITECTS INC,BTLAR010,true,BTL ARCHITECTS INC,,1271319
GREEN DEMOLITION,GREDE010,true,GREEN DEMOLITION,(773) 477-7149,1271319
CUSTOM SIGN CONSULTANTS INC,CUSSI010,true,CUSTOM SIGN CONSULTANTS INC,(866) 941-4914,1271319
BERGER EXCAVATING CONTRACTORS INC,BEREX010,true,BERGER EXCAVATING CONTRACTORS INC,(847) 526-4204,1271319
KAHLER SLATER ARCHITECTS INC,KAHSL010,true,KAHLER SLATER ARCHITECTS INC,(414) 272-2001,1271319
JOHNSON CONTROLS FIRE PROTECTION LP,JOHCO015,true,JOHNSON CONTROLS FIRE PROTECTION LP,"630-948-1250",1271319
STATE MECHANICAL SERVICES,STAME020,true,STATE MECHANICAL SERVICES,(630) 723-6015,1271319
PACIFIC DECORATIVE CONCRETE INC,PACDE010,true,PACIFIC DECORATIVE CONCRETE INC,(916) 349-1211,1271319
PREMIUM CONCRETE INC *,PRECO030,true,PREMIUM CONCRETE INC *,(847) 524-0502,1271319
F & G ROOFING COMPANY LLC,FGROO010,true,F & G ROOFING COMPANY LLC,"",1271319
SUPERIOR LABOR SOLUTIONS *,SUPLA010,true,SUPERIOR LABOR SOLUTIONS *,(630) 582-9805,1271319
IBC ENGINEERING SERVICES INC,IBCEN010,true,IBC ENGINEERING SERVICES INC,(262) 549-1620,1271319
ALT & WITZIG ENGINEERING INC,ALTWI010,true,ALT & WITZIG ENGINEERING INC,"",1271319
BIRDAIR INC,BIRDA010,true,BIRDAIR INC,(716) 633-9850,1271319
GENSLER CHICAGO,GENSL010,true,GENSLER CHICAGO,(312) 456-0124,1271319
AMS MECHANICAL SYSTEMS INC **,AMSME010,true,AMS MECHANICAL SYSTEMS INC **,(630) 887-0770,1271319
W W TIMBERS INC,WWTIM010,true,W W TIMBERS INC,(708) 423-8855,1271319
CARNEY & CO INC,CARCO010,true,CARNEY & CO INC,(847) 931-4498,1271319
JADE CARPENTRY CONTRACTORS INC,JADCA010,true,JADE CARPENTRY CONTRACTORS INC,(773) 594-0442,1271319
JUST RITE ACOUSTICS INC *,JUSRI010,true,JUST RITE ACOUSTICS INC *,(847) 357-8280,1271319
WSP USA,WSPUS010,true,WSP USA,,1270423
RISER MANAGEMENT TECHNOLOGIES,RISMA010,true,RISER MANAGEMENT TECHNOLOGIES,(847) 679-7624,1270423
CLIFFORD LAW OFFICES P C,CLILA010,true,CLIFFORD LAW OFFICES P C,"",1270423
MILBURN LLC *,MILBU010,true,MILBURN LLC *,"",1270423
NATIONAL DECORATING SERVICE *,NATDE010,true,NATIONAL DECORATING SERVICE *,(630) 571-0053,1270423
COYNE + ASSOCIATES ARCHITECTS,COYAS010,true,COYNE + ASSOCIATES ARCHITECTS,(773) 772-1787,1270423
ANNING-JOHNSON CO,ANNJO010,true,ANNING-JOHNSON CO,(708) 681-1386,1270423
PARENTI & RAFFAELLI LTD,PARRA010,true,PARENTI & RAFFAELLI LTD,"247-253-6055",1270423
ABT ELECTRONICS,ABTTV010,true,ABT ELECTRONICS,(847) 544-2270,1270423
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1270423
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1270309
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1270309
"R2 CORE 108, LLC",R2COR900,true,"R2 CORE 108, LLC","",1269830
PRIME SCAFFOLD INC *,PRISC010,true,PRIME SCAFFOLD INC *,(630) 595-4352,1269830
THORNTON TOMASETTI INC,THOTO011,true,THORNTON TOMASETTI INC,(312) 596-2001,1269830
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1269660
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1269660
ROCKFORD FENCE CO.,ROCFE010,true,ROCKFORD FENCE CO.,"815-397-9636",1269255
STERLING COMMERCIAL ROOFING INC *,STEC005,true,STERLING COMMERCIAL ROOFING INC *,"",1269255
FREEPORT RAD I LLC,FRERA900,true,FREEPORT RAD I LLC,,1269255
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA900,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1269255
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1269255
CALANCE*,CALAN010,true,CALANCE*,,1269255
AON RISK SERVICES CENTRAL INC,AONRI010,true,AON RISK SERVICES CENTRAL INC,"",1269255
AON RISK SERVICES CENTRAL INC,AONRI012,true,AON RISK SERVICES CENTRAL INC,"",1269255
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1269255
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1266376
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1266376
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1266262
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1266262
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1266256
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1266222
CALANCE*,CALAN010,true,CALANCE*,,1266222
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1266222
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1266211
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1266211
CALANCE*,CALAN010,true,CALANCE*,,1266211
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1266211
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1266211
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1266050
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1266050
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1266041
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1266041
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1265985
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1265985
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1265985
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1265306
CALANCE*,CALAN010,true,CALANCE*,,1265306
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1265306
CALANCE*,CALAN010,true,CALANCE*,,1264908
KASS MANAGEMENT,KASMA900,true,KASS MANAGEMENT,"",1263893
KLEIN & HOFFMAN INC,KLEHO010,true,KLEIN & HOFFMAN INC,"",1263893
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1263893
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1263802
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1263802
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1263330
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1263330
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1263330
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1263330
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1263330
CALANCE*,CALAN010,true,CALANCE*,,1262582
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1262582
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1262582
CALANCE*,CALAN010,true,CALANCE*,,1262066
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1262066
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1261875
CONSOLIDATED CHICAGO,CONCH010,true,CONSOLIDATED CHICAGO,(630) 458-8601,1261875
LOWERY TILE CO *,LOWTI010,true,LOWERY TILE CO *,(708) 389-9209,1261875
N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,FAVNA010,true,N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,(847) 744-5994,1261875
ALPINE ACOUSTICS / DIV OF N A FAVIA *,ALPAC010,true,ALPINE ACOUSTICS / DIV OF N A FAVIA *,(847) 744-5994,1261875
PRESTIGE DISTRIBUTION INC *,PREDI010,true,PRESTIGE DISTRIBUTION INC *,(847) 480-7668,1261875
MIDWESCO MECHANICAL & ENERGY,MIDME005,true,MIDWESCO MECHANICAL & ENERGY,(847) 966-6549,1261875
BERNHARD WOODWORK LTD,BERWO010,true,BERNHARD WOODWORK LTD,(847) 291-1184,1261875
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1261605
"DOOR SYSTEMS ASSA ABLOY US, INC",DOOSY005,true,"DOOR SYSTEMS ASSA ABLOY US, INC",,1260292
SAFWAY ATLANTIC LLC **,SAFSE030,true,SAFWAY ATLANTIC LLC **,(630) 833-5845,1260292
BEVERLY ASPHALT PAVING CO,BEVAS010,true,BEVERLY ASPHALT PAVING CO,"773-247-6345",1260292
CHICAGO CUT CONCRETE CUTTING INC,CHICU020,true,CHICAGO CUT CONCRETE CUTTING INC,"",1260292
MARTIN PETERSEN CO INC *,PETMA010,true,MARTIN PETERSEN CO INC *,(262) 658-1048,1260292
HARD ROCK CONCRETE CUTTERS INC,HARRO010,true,HARD ROCK CONCRETE CUTTERS INC,(847) 699-0292,1260292
CONSTRUCTION SPECIALTIES INC,CONSP012,true,CONSTRUCTION SPECIALTIES INC,,1260284
RIGHTSIZE FACILITY,RIGFA010,true,RIGHTSIZE FACILITY,,1260284
BLOCK IRON & SUPPLY CO INC,BLOIR010,true,BLOCK IRON & SUPPLY CO INC,(920) 231-3051,1260284
ACTION FENCE CONTRACTORS INC *,ACTFE010,true,ACTION FENCE CONTRACTORS INC *,"847-949-6499",1260284
PROFESSIONALS ASSOCIATED SURVEY INC,PROAS010,true,PROFESSIONALS ASSOCIATED SURVEY INC,(847) 675-2167,1260284
FIRE CONTROL INC,FIRCO020,true,FIRE CONTROL INC,(847) 459-0849,1260284
SCOTT STEEL SERVICES INC *,SCOST010,true,SCOTT STEEL SERVICES INC *,(800) 424-2603,1260284
COLONY HARDWARE CORP,COLHA010,true,COLONY HARDWARE CORP,(203) 468-3043,1260284
KONE CHICAGO,KONIN005,true,KONE CHICAGO,(630) 629-4330,1260284
KIRKEGAARD ASSOCIATES,KIRAS010,true,KIRKEGAARD ASSOCIATES,(312) 441-1981,1260284
FOREFRONT STRUCTURAL ENGINEERS,FORST010,true,FOREFRONT STRUCTURAL ENGINEERS,,1260284
THE BOELTER COMPANIES INC,BOECO010,true,THE BOELTER COMPANIES INC,(414) 967-4315,1260284
ATRIUM INC,ATRIU010,true,ATRIUM INC,(630) 739-5106,1260284
CS ARCHITECTURAL WOODWORKING,CERSA010,true,CS ARCHITECTURAL WOODWORKING,,1260284
CHICAGO DOORWAYS,CHIDO010,true,CHICAGO DOORWAYS,(630) 279-9985,1260284
DENK & ROCHE BUILDERS INC,DENRO010,true,DENK & ROCHE BUILDERS INC,,1260284
DICKERSON ENGINEERING INC,DICEN010,true,DICKERSON ENGINEERING INC,(847) 966-0294,1260284
ADVENT SYSTEMS LLC DBA AUTS,ADVSY010,true,ADVENT SYSTEMS LLC DBA AUTS,(630) 279-7676,1260284
CERAMI CONSTRUCTION CO LTD *,CERCO010,true,CERAMI CONSTRUCTION CO LTD *,(708) 343-6510,1260284
PROARC ELECTRICAL CONSTRUCTION CO *,PROEL010,true,PROARC ELECTRICAL CONSTRUCTION CO *,(847) 427-0696,1260284
KEDMONT WATERPROOFING CO,KEDWA010,true,KEDMONT WATERPROOFING CO,(773) 539-1500,1260284
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1260284
A HORN INC *,HORNA010,true,A HORN INC *,(847) 382-4176,1260110
STONE INSTALLATION & MAINTENANCE INC,STOIN005,true,STONE INSTALLATION & MAINTENANCE INC,(630) 790-5761,1260110
KELLERMEYER GODFRYT HART,KELGO010,true,KELLERMEYER GODFRYT HART,(847) 692-0037,1260110
GRISKELIS YOUNG HARRELL,GRISM010,true,GRISKELIS YOUNG HARRELL,(312) 645-0076,1260110
TEE JAY SERVICE CO INC *,TEEJA010,true,TEE JAY SERVICE CO INC *,(630) 406-1456,1260110
RALPH H SIMPSON CO *,SIMRA010,true,RALPH H SIMPSON CO *,(630) 782-9101,1260110
GIMBEL ABRAMS + SINGER,GIMAB010,true,GIMBEL ABRAMS + SINGER,(312) 782-6574,1260110
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1260018
HENRICKSEN,HENRI010,true,HENRICKSEN,(630) 250-9112,1260018
HENRICKSEN,HENRI010,true,HENRICKSEN,(630) 250-9112,1260010
SCHULER SHOOK,SCHSU015,true,SCHULER SHOOK,"",1257753
INTEGRAL FLOORING SYSTEMS,INTFL015,true,INTEGRAL FLOORING SYSTEMS,(630) 343-0707,1257753
VALOR TECHNOLOGIES INC,VALTE010,true,VALOR TECHNOLOGIES INC,(630) 679-9809,1257753
STAGING CONCEPTS,STACO025,true,STAGING CONCEPTS,(763) 533-2096,1257753
